item_no,category,main_promotion,color,stars,success_indicator
167551,Tunic,Category_Highlight,Green,4.9,top
952168,Hoodie,Category_Highlight,White,3.9,flop
462498,Sweatshirt,Catalog,Red,2.6,flop
829635,Sweatshirt,Category_Highlight,Multi-Color,0.6,flop
564876,T-Shirt,Category_Highlight,Yellow,4.6,top
689705,Polo-Shirt,Category_Highlight,Orange,4.0,top
950852,Tunic,Display_Ad_Campaign,Black,2.8,flop
645840,Blouse,Frontpage_Header,Blue,4.0,flop
497929,T-Shirt,Display_Ad_Campaign,Multi-Color,1.5,flop
246022,Blouse,Frontpage_Header,Blue,4.2,top
970856,Polo-Shirt,Category_Highlight,Orange,1.3,flop
188254,Blouse,Frontpage_Header,Black,4.8,top
390147,Tunic,Category_Highlight,Green,4.0,top
565095,Polo-Shirt,Display_Ad_Campaign,Pink,5.4,top
863570,T-Shirt,Frontpage_Header,Blue,3.8,top
110364,Hoodie,Catalog,Green,4.0,top
135540,Tunic,Frontpage_Header,Multi-Color,3.5,top
665128,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6,top
712414,Hoodie,Category_Highlight,White,5.1,top
887723,Polo-Shirt,Category_Highlight,Orange,2.9,flop
347734,Polo-Shirt,Frontpage_Header,Yellow,2.4,flop
365803,Polo-Shirt,Category_Highlight,Blue,4.7,top
362821,Polo-Shirt,Category_Highlight,Orange,2.3,flop
847303,Tunic,Category_Highlight,Pink,3.3,flop
272352,Polo-Shirt,Frontpage_Header,Brown,2.6,flop
929215,Hoodie,Frontpage_Header,Brown,3.9,top
241818,T-Shirt,Frontpage_Header,Yellow,4.5,top
807792,Blouse,Frontpage_Header,Blue,5.0,top
292333,Sweatshirt,Category_Highlight,Blue,3.5,flop
932788,Blouse,Display_Ad_Campaign,Green,4.9,top
119549,Blouse,Catalog,Multi-Color,2.3,flop
151783,Tunic,Display_Ad_Campaign,Multi-Color,4.2,top
964915,Blouse,Frontpage_Header,Black,4.6,top
609976,Polo-Shirt,Category_Highlight,Orange,2.7,flop
474278,T-Shirt,Category_Highlight,Multi-Color,4.2,top
680520,Tunic,Frontpage_Header,Green,2.9,flop
841331,Blouse,Frontpage_Header,Green,3.5,top
726128,Polo-Shirt,Category_Highlight,Blue,3.1,top
961464,T-Shirt,Display_Ad_Campaign,Black,3.0,top
428471,Tunic,Display_Ad_Campaign,Black,3.2,flop
382577,T-Shirt,Frontpage_Header,Green,5.6,top
635524,Tunic,Frontpage_Header,Blue,3.7,flop
625460,Tunic,Frontpage_Header,Multi-Color,3.0,top
536732,Tunic,Category_Highlight,Brown,4.7,top
314871,Tunic,Category_Highlight,Pink,2.7,flop
898063,Polo-Shirt,Catalog,Blue,1.2,flop
449963,T-Shirt,Category_Highlight,Multi-Color,4.0,top
719792,Sweatshirt,Category_Highlight,Multi-Color,1.7,flop
802052,Sweatshirt,Catalog,Red,4.1,top
434624,Blouse,Catalog,Brown,5.4,top
249819,Polo-Shirt,Catalog,Black,2.2,flop
471536,Tunic,Category_Highlight,Green,3.7,top
195667,Sweatshirt,Frontpage_Header,Green,2.8,top
198674,Blouse,Display_Ad_Campaign,White,4.6,flop
608943,Tunic,Display_Ad_Campaign,Yellow,3.0,flop
967522,Hoodie,Catalog,Green,3.2,top
646320,Polo-Shirt,Frontpage_Header,Yellow,1.4,flop
342495,Polo-Shirt,Category_Highlight,Brown,3.1,top
410230,T-Shirt,Catalog,Multi-Color,1.6,flop
620428,Blouse,Catalog,Red,1.7,flop
565217,Tunic,Frontpage_Header,Multi-Color,3.4,top
384948,Blouse,Frontpage_Header,Multi-Color,2.4,flop
569985,Sweatshirt,Display_Ad_Campaign,Blue,3.3,top
840231,Tunic,Catalog,Blue,3.4,top
264844,T-Shirt,Frontpage_Header,Yellow,4.6,flop
653959,Hoodie,Catalog,Blue,2.2,flop
407584,Polo-Shirt,Catalog,Blue,1.9,flop
191314,Blouse,Catalog,Yellow,2.7,top
668990,Tunic,Category_Highlight,Blue,4.7,top
434850,Blouse,Frontpage_Header,Black,4.6,top
891752,Blouse,Frontpage_Header,Blue,2.6,flop
249130,Blouse,Category_Highlight,Blue,2.7,flop
984085,Polo-Shirt,Catalog,Blue,1.5,flop
399882,T-Shirt,Category_Highlight,Blue,2.1,flop
772513,Blouse,Frontpage_Header,Blue,3.3,top
415331,Sweatshirt,Display_Ad_Campaign,Orange,5.0,top
226517,Polo-Shirt,Catalog,Orange,2.7,top
127604,Sweatshirt,Catalog,Orange,1.6,flop
320008,Blouse,Display_Ad_Campaign,Black,3.1,top
467015,Tunic,Category_Highlight,Blue,4.1,top
273232,Blouse,Frontpage_Header,Blue,4.6,top
405934,Blouse,Display_Ad_Campaign,White,4.8,top
200651,Sweatshirt,Frontpage_Header,Pink,3.3,top
479430,T-Shirt,Catalog,Multi-Color,1.1,flop
280790,Hoodie,Catalog,Green,3.9,flop
603242,Polo-Shirt,Catalog,Multi-Color,2.9,flop
703780,Blouse,Category_Highlight,Blue,2.7,flop
717216,Hoodie,Frontpage_Header,Orange,1.8,flop
223603,Tunic,Frontpage_Header,Multi-Color,4.3,top
890830,Polo-Shirt,Category_Highlight,Multi-Color,3.2,flop
218751,Tunic,Category_Highlight,Red,4.1,top
527809,Tunic,Frontpage_Header,Blue,3.2,top
226571,Sweatshirt,Display_Ad_Campaign,Red,1.8,flop
359713,Polo-Shirt,Catalog,Orange,3.6,top
523538,T-Shirt,Frontpage_Header,Yellow,4.3,top
364719,Sweatshirt,Catalog,Multi-Color,2.7,flop
301497,T-Shirt,Catalog,Black,3.3,top
508614,Sweatshirt,Frontpage_Header,Pink,3.1,top
177839,Polo-Shirt,Catalog,Brown,2.3,flop
405252,Polo-Shirt,Category_Highlight,Multi-Color,3.1,top
442611,Blouse,Catalog,Yellow,4.0,top
519097,Blouse,Catalog,Yellow,3.8,top
102061,Hoodie,Catalog,Green,3.3,top
414408,Hoodie,Category_Highlight,Blue,4.0,top
335798,Tunic,Display_Ad_Campaign,Green,2.3,flop
480511,Hoodie,Category_Highlight,White,4.6,flop
529253,Hoodie,Catalog,Yellow,3.0,flop
112429,Blouse,Catalog,Yellow,4.0,top
677714,Polo-Shirt,Category_Highlight,Orange,2.2,flop
470533,Hoodie,Catalog,Yellow,4.0,top
555061,Hoodie,Frontpage_Header,Brown,2.8,flop
826435,Tunic,Category_Highlight,Multi-Color,3.6,top
559636,Tunic,Category_Highlight,Black,4.5,top
758603,Tunic,Frontpage_Header,Multi-Color,3.2,top
732639,Blouse,Display_Ad_Campaign,Orange,5.3,top
253605,Polo-Shirt,Catalog,Yellow,5.0,flop
473698,Polo-Shirt,Frontpage_Header,Yellow,2.7,flop
966598,Sweatshirt,Frontpage_Header,Multi-Color,2.6,flop
686519,Sweatshirt,Category_Highlight,White,3.9,top
988672,Polo-Shirt,Category_Highlight,Orange,1.9,flop
681256,Tunic,Category_Highlight,Orange,3.2,flop
619174,Tunic,Display_Ad_Campaign,Multi-Color,4.5,top
344155,Hoodie,Catalog,Orange,3.0,top
894560,Blouse,Frontpage_Header,Black,4.4,flop
266726,T-Shirt,Category_Highlight,Green,5.0,top
399452,T-Shirt,Category_Highlight,Green,5.2,top
477017,Tunic,Category_Highlight,Multi-Color,3.5,top
350324,Tunic,Category_Highlight,Green,3.4,top
786972,Sweatshirt,Category_Highlight,Blue,5.2,top
108099,Tunic,Display_Ad_Campaign,Multi-Color,4.7,flop
829610,Sweatshirt,Category_Highlight,Red,1.8,flop
116594,Hoodie,Catalog,Green,4.2,flop
705792,Tunic,Frontpage_Header,Multi-Color,2.6,top
473988,Sweatshirt,Frontpage_Header,Blue,4.5,top
505358,Sweatshirt,Frontpage_Header,Black,2.8,top
912810,Blouse,Frontpage_Header,Multi-Color,2.7,top
459309,Tunic,Category_Highlight,Yellow,2.7,flop
753035,Sweatshirt,Display_Ad_Campaign,Orange,4.6,top
297879,T-Shirt,Category_Highlight,Multi-Color,1.6,flop
534923,Hoodie,Catalog,Yellow,3.3,flop
389653,Polo-Shirt,Catalog,Pink,4.4,top
506250,Tunic,Frontpage_Header,Multi-Color,3.1,top
898668,T-Shirt,Category_Highlight,Blue,3.1,top
574896,T-Shirt,Catalog,Red,4.3,top
853006,Polo-Shirt,Catalog,Orange,2.5,flop
593415,Sweatshirt,Catalog,Orange,4.2,top
793864,Sweatshirt,Frontpage_Header,Orange,3.6,top
524079,Sweatshirt,Category_Highlight,Orange,4.0,top
451387,T-Shirt,Category_Highlight,Multi-Color,4.2,top
248701,Blouse,Category_Highlight,Blue,2.8,flop
507094,Polo-Shirt,Catalog,Blue,3.4,top
733283,Tunic,Frontpage_Header,Blue,4.0,top
417453,Sweatshirt,Category_Highlight,Red,1.5,flop
335080,Hoodie,Catalog,Pink,3.4,top
422924,T-Shirt,Catalog,Red,4.1,top
967620,Sweatshirt,Catalog,Multi-Color,1.5,flop
614442,Polo-Shirt,Category_Highlight,Red,2.9,flop
252346,T-Shirt,Display_Ad_Campaign,Brown,5.3,top
856366,Sweatshirt,Catalog,Red,4.8,top
350100,Tunic,Category_Highlight,White,4.8,top
472760,Hoodie,Category_Highlight,Orange,3.4,top
641721,T-Shirt,Display_Ad_Campaign,Black,3.7,flop
242861,Tunic,Category_Highlight,Multi-Color,3.1,top
469729,Tunic,Display_Ad_Campaign,Black,2.6,flop
910153,Tunic,Display_Ad_Campaign,Red,3.0,flop
920197,T-Shirt,Catalog,Black,3.3,flop
743339,Tunic,Frontpage_Header,Yellow,3.5,top
920930,Polo-Shirt,Catalog,Orange,3.1,flop
398391,Polo-Shirt,Catalog,Yellow,3.6,top
243638,Sweatshirt,Display_Ad_Campaign,Multi-Color,2.4,flop
847302,Blouse,Frontpage_Header,Multi-Color,3.4,flop
952501,T-Shirt,Category_Highlight,Green,5.2,top
472782,Polo-Shirt,Catalog,Brown,3.3,top
862073,Tunic,Category_Highlight,Red,3.8,top
564383,Tunic,Frontpage_Header,Blue,3.2,top
532366,T-Shirt,Catalog,Multi-Color,1.2,flop
153698,Tunic,Category_Highlight,Yellow,3.0,flop
411404,Tunic,Frontpage_Header,Blue,3.0,top
388906,Tunic,Frontpage_Header,Blue,3.1,top
367674,Polo-Shirt,Catalog,Red,2.9,flop
187580,Sweatshirt,Frontpage_Header,Pink,3.7,top
808548,Blouse,Frontpage_Header,Red,4.5,flop
845354,Polo-Shirt,Display_Ad_Campaign,Yellow,6.0,flop
635364,Hoodie,Catalog,Pink,3.8,top
215751,Tunic,Display_Ad_Campaign,Black,3.1,flop
407231,Sweatshirt,Frontpage_Header,Blue,2.7,flop
658078,Blouse,Category_Highlight,Red,4.4,top
556787,Blouse,Display_Ad_Campaign,Orange,4.0,top
438915,Sweatshirt,Catalog,Orange,4.5,top
428502,Sweatshirt,Frontpage_Header,Pink,3.1,top
972962,T-Shirt,Frontpage_Header,Blue,5.2,top
604297,Tunic,Category_Highlight,Multi-Color,3.3,top
765662,Hoodie,Frontpage_Header,White,4.0,top
908079,Blouse,Frontpage_Header,Multi-Color,2.1,top
211468,Blouse,Frontpage_Header,Black,4.7,top
271712,Hoodie,Catalog,Yellow,3.4,top
838697,Polo-Shirt,Catalog,Pink,3.9,top
768998,Sweatshirt,Display_Ad_Campaign,Orange,4.3,flop
919133,Hoodie,Display_Ad_Campaign,Red,1.9,flop
817629,Blouse,Frontpage_Header,Blue,4.1,top
199585,Hoodie,Category_Highlight,White,1.2,flop
703556,Sweatshirt,Category_Highlight,Red,1.5,flop
761195,Polo-Shirt,Catalog,Green,2.4,flop
194625,T-Shirt,Catalog,Multi-Color,2.2,flop
120209,Blouse,Frontpage_Header,Blue,4.9,top
315550,Hoodie,Category_Highlight,White,3.8,top
650507,Polo-Shirt,Catalog,Yellow,4.1,top
590180,Hoodie,Display_Ad_Campaign,Yellow,2.6,flop
149470,Polo-Shirt,Frontpage_Header,Yellow,2.4,flop
614212,Polo-Shirt,Frontpage_Header,Yellow,2.8,top
221112,T-Shirt,Frontpage_Header,Red,2.7,flop
745798,Polo-Shirt,Category_Highlight,Brown,3.5,top
264927,Blouse,Frontpage_Header,Blue,4.1,top
551134,Blouse,Display_Ad_Campaign,Blue,4.9,top
403442,Hoodie,Catalog,Black,5.6,top
987865,Blouse,Category_Highlight,Blue,2.9,flop
441403,T-Shirt,Category_Highlight,Red,4.1,top
201767,T-Shirt,Catalog,Black,3.3,top
516681,Sweatshirt,Frontpage_Header,Blue,3.6,top
229530,Sweatshirt,Frontpage_Header,Blue,3.7,top
801810,Polo-Shirt,Catalog,Multi-Color,2.0,flop
574626,Sweatshirt,Frontpage_Header,Blue,3.3,top
571413,Blouse,Frontpage_Header,Orange,3.7,top
772885,Blouse,Frontpage_Header,Black,4.3,top
413806,Sweatshirt,Display_Ad_Campaign,Blue,3.1,top
868357,T-Shirt,Category_Highlight,Yellow,4.1,top
610402,Sweatshirt,Catalog,Orange,3.7,top
894683,Sweatshirt,Catalog,White,4.5,top
833791,Blouse,Category_Highlight,Multi-Color,2.9,flop
128409,T-Shirt,Category_Highlight,Multi-Color,3.9,top
928876,T-Shirt,Catalog,Red,4.4,top
786474,Tunic,Frontpage_Header,White,3.9,top
130236,T-Shirt,Category_Highlight,Blue,2.9,flop
706411,T-Shirt,Catalog,Yellow,3.6,top
459418,Blouse,Frontpage_Header,Green,3.2,top
741562,Hoodie,Catalog,Green,2.9,top
467615,Polo-Shirt,Display_Ad_Campaign,Yellow,3.6,flop
779788,Blouse,Category_Highlight,Blue,2.7,top
657656,Blouse,Frontpage_Header,Blue,3.8,top
213898,Sweatshirt,Frontpage_Header,Green,3.7,top
888398,Tunic,Category_Highlight,Black,3.9,top
893186,Tunic,Frontpage_Header,Blue,3.0,flop
621275,Polo-Shirt,Catalog,Blue,1.8,flop
776719,Tunic,Category_Highlight,Green,3.3,top
148826,T-Shirt,Category_Highlight,Multi-Color,3.3,top
547863,T-Shirt,Catalog,Black,3.7,top
127229,Polo-Shirt,Category_Highlight,Multi-Color,3.4,top
222673,Polo-Shirt,Catalog,Yellow,3.9,top
963561,Hoodie,Catalog,Green,3.7,top
452711,Hoodie,Catalog,Pink,2.9,flop
155325,T-Shirt,Frontpage_Header,Yellow,4.4,top
348559,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6,top
139773,Polo-Shirt,Catalog,Yellow,4.6,top
527542,Tunic,Frontpage_Header,Blue,3.0,flop
373543,Tunic,Category_Highlight,Blue,4.7,top
188633,Polo-Shirt,Frontpage_Header,Multi-Color,2.6,top
980264,Blouse,Category_Highlight,Blue,2.9,flop
934506,Hoodie,Catalog,Multi-Color,2.5,flop
283274,T-Shirt,Frontpage_Header,Multi-Color,3.4,top
241969,Blouse,Frontpage_Header,Red,4.9,top
305860,Polo-Shirt,Category_Highlight,Blue,3.2,top
144201,Tunic,Category_Highlight,Yellow,2.3,flop
944957,Polo-Shirt,Frontpage_Header,Brown,2.1,flop
496412,T-Shirt,Frontpage_Header,Black,4.4,top
152749,Tunic,Display_Ad_Campaign,Multi-Color,4.1,top
672458,Blouse,Display_Ad_Campaign,Black,4.0,flop
765073,Blouse,Category_Highlight,Pink,3.8,top
235880,Sweatshirt,Frontpage_Header,Yellow,3.3,top
632276,Sweatshirt,Catalog,Red,2.0,flop
256881,Sweatshirt,Catalog,Black,5.2,top
226696,Blouse,Frontpage_Header,Blue,4.0,top
614394,Sweatshirt,Display_Ad_Campaign,Blue,3.4,top
921441,Tunic,Frontpage_Header,Blue,4.6,top
883617,Blouse,Category_Highlight,Blue,2.9,flop
843940,T-Shirt,Frontpage_Header,Green,5.3,top
369046,Tunic,Category_Highlight,White,4.9,top
537185,Polo-Shirt,Catalog,Green,3.3,flop
665231,Tunic,Frontpage_Header,Blue,3.5,flop
574980,Blouse,Category_Highlight,Blue,2.8,flop
646479,T-Shirt,Catalog,Red,4.8,top
297179,Hoodie,Category_Highlight,Brown,3.6,top
575845,Sweatshirt,Catalog,Red,2.4,flop
496142,Sweatshirt,Catalog,Red,2.1,flop
552322,Tunic,Category_Highlight,Multi-Color,3.6,top
688802,Polo-Shirt,Category_Highlight,Orange,3.7,top
933031,Polo-Shirt,Category_Highlight,Green,3.4,top
892739,Blouse,Frontpage_Header,Blue,3.8,top
887406,Blouse,Frontpage_Header,Black,4.4,top
452204,Blouse,Frontpage_Header,White,3.4,top
359254,T-Shirt,Frontpage_Header,Blue,2.9,top
166715,Sweatshirt,Display_Ad_Campaign,Pink,4.1,top
881814,Hoodie,Category_Highlight,Green,3.1,flop
902073,Tunic,Catalog,Yellow,3.8,top
376652,Polo-Shirt,Category_Highlight,Multi-Color,2.9,flop
164610,Tunic,Display_Ad_Campaign,Black,2.5,flop
263922,T-Shirt,Category_Highlight,Multi-Color,4.1,top
359542,Blouse,Catalog,Green,3.2,top
813921,Sweatshirt,Category_Highlight,Blue,3.1,top
465654,Sweatshirt,Frontpage_Header,Blue,3.1,top
398282,Sweatshirt,Display_Ad_Campaign,Orange,4.2,top
374486,Blouse,Category_Highlight,Blue,2.7,flop
350860,T-Shirt,Frontpage_Header,Black,4.1,top
932321,Tunic,Category_Highlight,Green,3.5,top
191919,T-Shirt,Catalog,Red,4.2,top
598150,T-Shirt,Catalog,Red,4.6,top
527775,Tunic,Category_Highlight,Blue,5.4,top
193368,Polo-Shirt,Category_Highlight,Orange,2.1,flop
375974,Tunic,Frontpage_Header,Multi-Color,3.1,top
462409,Polo-Shirt,Catalog,Green,3.3,flop
127076,Sweatshirt,Category_Highlight,Orange,1.8,flop
408247,Tunic,Category_Highlight,Multi-Color,3.3,flop
173365,Sweatshirt,Frontpage_Header,Brown,2.7,top
972510,Polo-Shirt,Category_Highlight,Multi-Color,3.2,flop
621320,Blouse,Category_Highlight,Blue,2.9,flop
533221,Blouse,Catalog,Red,2.0,flop
699042,Polo-Shirt,Catalog,Multi-Color,3.3,flop
198620,Tunic,Category_Highlight,Brown,3.4,top
210934,Polo-Shirt,Category_Highlight,Yellow,2.4,flop
823396,Sweatshirt,Catalog,Red,2.2,flop
434969,Tunic,Display_Ad_Campaign,Green,2.7,flop
231995,Tunic,Category_Highlight,Multi-Color,3.0,top
457947,Sweatshirt,Catalog,Black,4.1,top
145797,Hoodie,Catalog,Green,3.2,top
526838,Blouse,Frontpage_Header,Multi-Color,2.9,flop
641651,T-Shirt,Category_Highlight,Multi-Color,1.3,flop
295984,Polo-Shirt,Catalog,Black,1.7,flop
418326,T-Shirt,Frontpage_Header,Yellow,3.3,top
973684,Sweatshirt,Catalog,Multi-Color,1.3,flop
890798,T-Shirt,Display_Ad_Campaign,Black,3.4,top
586788,T-Shirt,Category_Highlight,White,3.5,flop
897746,T-Shirt,Category_Highlight,Green,4.3,top
880531,Polo-Shirt,Frontpage_Header,White,1.9,flop
469046,Tunic,Category_Highlight,Brown,4.2,flop
324413,Hoodie,Catalog,White,4.3,flop
369911,Polo-Shirt,Frontpage_Header,Multi-Color,3.0,top
164631,Blouse,Frontpage_Header,Orange,3.9,top
487924,Polo-Shirt,Display_Ad_Campaign,Yellow,5.6,top
979811,Hoodie,Category_Highlight,Brown,4.0,flop
314966,Polo-Shirt,Catalog,Yellow,4.0,flop
873370,T-Shirt,Category_Highlight,Yellow,3.8,flop
448945,Hoodie,Catalog,Red,3.2,top
840904,Blouse,Catalog,Orange,4.0,top
618419,Tunic,Category_Highlight,Yellow,2.7,flop
768267,Sweatshirt,Category_Highlight,Red,1.8,flop
801963,Polo-Shirt,Catalog,Green,4.7,top
830536,Sweatshirt,Category_Highlight,Red,1.9,flop
949034,Polo-Shirt,Catalog,Multi-Color,2.8,flop
955631,Hoodie,Catalog,Black,2.0,flop
299110,Hoodie,Catalog,Green,3.2,flop
725528,Polo-Shirt,Catalog,Green,3.6,top
385716,T-Shirt,Category_Highlight,Green,5.0,top
328810,Polo-Shirt,Catalog,Yellow,3.1,top
980378,Polo-Shirt,Display_Ad_Campaign,Pink,3.1,top
788163,T-Shirt,Catalog,Black,3.3,top
314539,Blouse,Frontpage_Header,Multi-Color,2.1,top
572825,Tunic,Display_Ad_Campaign,Multi-Color,4.4,top
700021,Sweatshirt,Category_Highlight,Multi-Color,1.3,flop
270684,Polo-Shirt,Category_Highlight,Multi-Color,3.1,flop
779367,Tunic,Catalog,Red,2.6,top
525177,Tunic,Display_Ad_Campaign,Black,2.6,flop
107677,Polo-Shirt,Catalog,White,3.4,top
885785,Polo-Shirt,Display_Ad_Campaign,Yellow,5.4,top
737275,Tunic,Display_Ad_Campaign,Multi-Color,4.6,top
906274,Sweatshirt,Catalog,Orange,4.3,top
490814,Sweatshirt,Catalog,Orange,3.7,top
121789,Tunic,Catalog,Green,2.6,flop
289585,T-Shirt,Category_Highlight,Blue,2.9,top
412933,Blouse,Catalog,Black,5.1,top
578467,T-Shirt,Display_Ad_Campaign,Black,3.4,top
806076,Blouse,Display_Ad_Campaign,Blue,4.6,top
884630,Polo-Shirt,Category_Highlight,Multi-Color,2.7,flop
947433,Sweatshirt,Catalog,Pink,3.9,top
206250,Polo-Shirt,Catalog,Orange,3.2,top
537348,Tunic,Display_Ad_Campaign,Multi-Color,4.0,top
539986,Sweatshirt,Frontpage_Header,White,3.5,top
703767,Blouse,Display_Ad_Campaign,Blue,4.6,top
446057,Tunic,Category_Highlight,Yellow,2.6,flop
860001,Sweatshirt,Catalog,Multi-Color,2.0,flop
761421,Blouse,Display_Ad_Campaign,Black,4.7,top
545260,Tunic,Category_Highlight,Multi-Color,3.8,top
102086,Sweatshirt,Frontpage_Header,Pink,3.3,top
576615,Tunic,Category_Highlight,Blue,3.2,top
595458,Sweatshirt,Frontpage_Header,Green,2.9,top
789993,Polo-Shirt,Frontpage_Header,Multi-Color,2.6,flop
623599,Tunic,Catalog,Multi-Color,3.1,flop
621982,Polo-Shirt,Category_Highlight,Blue,3.9,top
840230,Tunic,Category_Highlight,Multi-Color,2.9,top
480545,Polo-Shirt,Category_Highlight,Black,3.2,top
486350,Polo-Shirt,Catalog,Yellow,4.3,top
652406,T-Shirt,Catalog,Multi-Color,2.9,flop
470321,Sweatshirt,Display_Ad_Campaign,Blue,2.8,flop
319979,T-Shirt,Category_Highlight,Multi-Color,3.2,top
173978,Sweatshirt,Frontpage_Header,Orange,2.7,top
882932,Tunic,Frontpage_Header,Black,3.6,top
519123,Tunic,Frontpage_Header,Yellow,2.3,flop
669445,T-Shirt,Category_Highlight,Green,4.7,top
525382,Blouse,Frontpage_Header,Blue,4.4,top
633397,Tunic,Category_Highlight,Green,3.5,top
294272,Tunic,Category_Highlight,Yellow,3.2,flop
778811,Polo-Shirt,Catalog,Pink,3.1,flop
213098,Hoodie,Category_Highlight,Red,0.9,flop
459565,Tunic,Category_Highlight,White,4.9,top
946655,Tunic,Display_Ad_Campaign,Multi-Color,4.3,top
904210,Sweatshirt,Catalog,Black,3.2,top
933353,Hoodie,Catalog,Orange,2.9,flop
156096,Polo-Shirt,Category_Highlight,Brown,2.4,flop
957843,T-Shirt,Frontpage_Header,Multi-Color,4.4,top
749510,Polo-Shirt,Category_Highlight,Blue,3.0,flop
957269,Hoodie,Category_Highlight,White,3.7,top
166970,Polo-Shirt,Category_Highlight,Orange,1.8,flop
642728,Sweatshirt,Display_Ad_Campaign,Blue,3.3,top
410038,Sweatshirt,Catalog,Red,1.7,flop
260617,T-Shirt,Category_Highlight,Blue,3.0,top
477995,Sweatshirt,Catalog,Black,4.7,top
729657,Sweatshirt,Frontpage_Header,Blue,3.5,top
151140,Polo-Shirt,Catalog,Blue,1.2,flop
105189,T-Shirt,Category_Highlight,Green,4.9,top
208339,Tunic,Display_Ad_Campaign,Black,2.7,flop
155282,Tunic,Category_Highlight,Black,4.7,top
870157,Tunic,Category_Highlight,Brown,3.7,flop
314971,Polo-Shirt,Category_Highlight,Multi-Color,2.5,flop
690880,Tunic,Display_Ad_Campaign,Black,2.7,flop
270230,Sweatshirt,Catalog,Orange,4.5,top
478580,T-Shirt,Catalog,Multi-Color,1.7,flop
457728,Tunic,Catalog,Green,3.0,flop
900537,Sweatshirt,Catalog,Red,2.5,flop
439237,Polo-Shirt,Frontpage_Header,Multi-Color,2.4,flop
180563,Blouse,Catalog,Orange,2.3,flop
276582,Polo-Shirt,Display_Ad_Campaign,Yellow,3.4,flop
900127,Sweatshirt,Catalog,Multi-Color,2.8,flop
382832,T-Shirt,Category_Highlight,Blue,3.0,top
727171,Polo-Shirt,Catalog,White,2.8,flop
149204,Hoodie,Category_Highlight,White,3.9,top
876374,Sweatshirt,Catalog,Orange,4.1,top
619356,T-Shirt,Catalog,Blue,3.1,top
525938,Polo-Shirt,Catalog,Multi-Color,2.9,flop
707204,Tunic,Frontpage_Header,Black,3.5,top
589052,Blouse,Frontpage_Header,Red,4.3,top
424745,Blouse,Catalog,Pink,4.2,top
654912,T-Shirt,Catalog,Black,2.6,top
752846,Tunic,Catalog,Orange,2.3,flop
668795,Sweatshirt,Display_Ad_Campaign,White,5.4,top
102176,Sweatshirt,Frontpage_Header,Blue,3.2,top
818003,Blouse,Display_Ad_Campaign,Brown,5.0,top
105402,Polo-Shirt,Frontpage_Header,Blue,2.8,top
594818,Tunic,Display_Ad_Campaign,Multi-Color,4.3,top
226685,Tunic,Frontpage_Header,Brown,4.0,top
262313,Polo-Shirt,Category_Highlight,Blue,3.8,top
416006,Sweatshirt,Catalog,Black,5.5,top
770048,Blouse,Frontpage_Header,Multi-Color,4.0,top
371831,Tunic,Catalog,Green,2.4,flop
752001,Sweatshirt,Display_Ad_Campaign,Blue,3.0,top
583540,Polo-Shirt,Category_Highlight,Blue,3.1,flop
158231,Tunic,Frontpage_Header,Orange,3.2,flop
763496,Polo-Shirt,Category_Highlight,Blue,2.6,top
498637,Sweatshirt,Catalog,Black,5.5,top
892872,T-Shirt,Frontpage_Header,Yellow,4.7,top
197283,Sweatshirt,Display_Ad_Campaign,Black,5.4,top
312279,Tunic,Catalog,Green,3.3,top
926432,Sweatshirt,Catalog,Orange,4.5,top
767680,Sweatshirt,Display_Ad_Campaign,Blue,3.5,top
620943,T-Shirt,Category_Highlight,Green,3.3,top
924980,Blouse,Frontpage_Header,Red,3.6,top
788751,T-Shirt,Frontpage_Header,Yellow,4.5,top
152386,T-Shirt,Category_Highlight,Blue,2.2,top
102153,T-Shirt,Frontpage_Header,Red,5.1,top
840126,Sweatshirt,Catalog,Black,4.8,top
586387,Tunic,Category_Highlight,Multi-Color,3.1,top
587050,Tunic,Frontpage_Header,White,3.5,top
776788,Tunic,Category_Highlight,Green,2.8,flop
506336,Tunic,Frontpage_Header,Blue,3.3,top
411396,Polo-Shirt,Frontpage_Header,Brown,2.3,flop
447911,T-Shirt,Frontpage_Header,Red,4.4,top
432640,Tunic,Catalog,Multi-Color,2.8,flop
894590,T-Shirt,Display_Ad_Campaign,Black,4.9,top
339322,T-Shirt,Frontpage_Header,Blue,2.4,top
138678,T-Shirt,Category_Highlight,Green,5.0,top
729236,Sweatshirt,Display_Ad_Campaign,White,3.0,top
105988,T-Shirt,Frontpage_Header,Multi-Color,4.0,top
198175,Blouse,Frontpage_Header,Black,4.5,top
583446,Hoodie,Display_Ad_Campaign,Blue,2.6,top
407953,Hoodie,Category_Highlight,White,4.5,top
613931,T-Shirt,Category_Highlight,Green,4.9,flop
605360,T-Shirt,Frontpage_Header,Blue,3.0,top
